transaction_id,date,category,amount
508,2022-11-02 05:09:46 +0000,Phone,10.0
509,2022-11-02 07:15:31 +0000,Market,3.14
510,2022-11-02 09:11:09 +0000,Business lunch,5.5
511,2022-11-02 14:26:45 +0000,Coffe,8.0
512,2022-11-03 05:04:13 +0000,Market,1.92
513,2022-11-03 08:54:27 +0000,Business lunch,6.0
514,2022-11-03 14:35:37 +0000,Coffe,6.7
515,2022-11-04 06:41:26 +0000,Market,6.3
516,2022-11-04 08:52:46 +0000,Business lunch,6.0
517,2022-11-04 10:28:03 +0000,Coffe,6.58
518,2022-11-04 10:28:06 +0000,Market,0.6
519,2022-11-04 14:23:23 +0000,Coffe,7.0
520,2022-11-04 18:12:18 +0000,Restuarant,39.0
521,2022-11-05 05:12:30 +0000,Market,2.22
522,2022-11-05 09:46:01 +0000,Market,1.32
523,2022-11-05 09:46:05 +0000,Business lunch,10.0
524,2022-11-05 14:47:50 +0000,Coffe,5.7
525,2022-11-05 16:02:04 +0000,Coffe,5.7
526,2022-11-05 17:50:42 +0000,Market,7.2
527,2022-11-06 09:22:16 +0000,Transport,0.7
528,2022-11-06 11:34:16 +0000,Coffe,15.7
529,2022-11-06 13:53:38 +0000,Coffe,12.6
530,2022-11-06 17:08:45 +0000,Market,8.7
531,2022-11-07 06:12:35 +0000,Market,4.2
532,2022-11-07 06:58:50 +0000,Coffe,6.1
533,2022-11-07 12:36:17 +0000,Restuarant,9.45
534,2022-11-08 09:45:58 +0000,Coffe,10.3
535,2022-11-08 11:40:34 +0000,Coffe,6.5
536,2022-11-08 14:08:41 +0000,Coffe,6.1
537,2022-11-08 17:32:55 +0000,Market,23.77
538,2022-11-09 10:13:11 +0000,Coffe,6.1
539,2022-11-09 13:59:22 +0000,Coffe,6.1
540,2022-11-09 14:02:31 +0000,Transport,3.0
541,2022-11-09 16:49:25 +0000,Restuarant,5.4
542,2022-11-10 09:51:06 +0000,Coffe,6.1
543,2022-11-10 11:58:29 +0000,Restuarant,7.1
544,2022-11-10 12:04:12 +0000,Coffe,6.7
545,2022-11-10 14:01:47 +0000,Coffe,6.1
546,2022-11-11 03:30:22 +0000,Taxi,7.0
547,2022-11-11 03:30:23 +0000,Taxi,6.0
548,2022-11-11 05:04:14 +0000,Market,12.0
549,2022-11-11 05:53:00 +0000,Taxi,3.0
550,2022-11-11 07:20:38 +0000,Taxi,6.0
551,2022-11-11 07:20:41 +0000,Taxi,5.0
552,2022-11-11 09:01:46 +0000,Restuarant,7.1
553,2022-11-11 09:01:50 +0000,Transport,0.6
554,2022-11-11 14:24:01 +0000,Coffe,7.0
555,2022-11-11 15:45:00 +0000,Coffe,1.5
556,2022-11-11 20:12:18 +0000,Market,7.67
557,2022-11-12 12:38:55 +0000,Coffe,17.6
558,2022-11-12 14:44:51 +0000,Coffe,6.1
559,2022-11-12 18:46:31 +0000,Market,8.52
560,2022-11-13 06:45:38 +0000,Coffe,6.1
561,2022-11-13 11:21:11 +0000,Coffe,13.0
562,2022-11-14 04:11:22 +0000,Market,4.32
563,2022-11-14 11:06:59 +0000,Market,8.0
564,2022-11-14 11:08:52 +0000,Business lunch,5.0
565,2022-11-14 14:48:09 +0000,Coffe,6.1
566,2022-11-14 15:44:53 +0000,Coffe,6.1
567,2022-11-14 17:08:57 +0000,Coffe,6.5
568,2022-11-14 19:24:49 +0000,Market,2.9
569,2022-11-15 10:45:39 +0000,Market,1.94
570,2022-11-15 10:45:59 +0000,Market,0.65
571,2022-11-15 10:46:00 +0000,Business lunch,15.0
572,2022-11-15 15:46:18 +0000,Coffe,7.0
573,2022-11-16 04:25:32 +0000,Health,10.0
574,2022-11-16 04:52:09 +0000,Market,1.4
575,2022-11-16 09:06:10 +0000,Restuarant,6.0
576,2022-11-16 14:35:43 +0000,Coffe,6.1
577,2022-11-16 17:01:36 +0000,Coffe,6.1
578,2022-11-17 08:57:19 +0000,Business lunch,8.0
579,2022-11-17 08:57:23 +0000,Market,2.0
580,2022-11-17 18:13:52 +0000,Market,5.63
581,2022-11-18 04:31:47 +0000,Market,1.37
582,2022-11-18 09:01:12 +0000,Business lunch,6.0
583,2022-11-18 09:51:45 +0000,Market,0.72
584,2022-11-18 16:45:14 +0000,Coffe,6.1
585,2022-11-18 17:39:25 +0000,Market,15.0
586,2022-11-18 17:39:31 +0000,Learning,8.0
587,2022-11-19 16:34:50 +0000,Coffe,6.9
588,2022-11-19 20:12:29 +0000,Coffe,6.7
589,2022-11-19 21:48:58 +0000,Taxi,6.0
590,2022-11-19 21:50:28 +0000,Market,2.1
591,2022-11-20 15:04:14 +0000,Coffe,20.1
592,2022-11-20 15:06:45 +0000,Restuarant,19.0
593,2022-11-20 15:18:16 +0000,Coffe,6.7
594,2022-11-20 15:18:23 +0000,Events,50.0
595,2022-11-21 11:15:37 +0000,Coffe,6.7
596,2022-11-21 13:53:50 +0000,Market,10.0
597,2022-11-21 13:57:49 +0000,Coffe,7.0
598,2022-11-21 17:32:56 +0000,Restuarant,7.5
599,2022-11-22 04:02:07 +0000,Market,10.0
600,2022-11-22 04:02:16 +0000,Transport,2.0
601,2022-11-22 05:20:56 +0000,Learning,17.0
602,2022-11-22 05:29:48 +0000,Phone,3.0
603,2022-11-22 08:58:37 +0000,Business lunch,7.0
604,2022-11-22 09:20:31 +0000,Market,0.7
605,2022-11-22 09:26:20 +0000,Market,1.45
606,2022-11-22 16:28:47 +0000,Coffe,6.7
607,2022-11-22 16:28:55 +0000,Restuarant,18.0
608,2022-11-23 04:29:38 +0000,Market,1.6
609,2022-11-23 09:23:55 +0000,Business lunch,7.0
610,2022-11-23 09:41:41 +0000,Market,0.72
611,2022-11-23 14:32:17 +0000,Coffe,6.7
612,2022-11-23 17:10:32 +0000,Coffe,6.7
613,2022-11-24 04:56:09 +0000,Market,1.9
614,2022-11-24 09:02:05 +0000,Transport,5.0
615,2022-11-24 09:02:06 +0000,Business lunch,7.0
616,2022-11-24 12:39:35 +0000,Market,1.5
617,2022-11-24 12:39:38 +0000,Events,7.5
618,2022-11-24 14:54:36 +0000,Coffe,6.7
619,2022-11-24 16:37:00 +0000,Market,6.71
620,2022-11-25 05:27:32 +0000,Market,1.72
621,2022-11-25 09:03:32 +0000,Business lunch,9.0
622,2022-11-25 11:17:43 +0000,Learning,14.0
623,2022-11-25 12:17:33 +0000,Coffe,8.0
624,2022-11-25 14:07:14 +0000,Coffe,6.2
625,2022-11-25 14:07:15 +0000,Phone,5.0
626,2022-11-25 16:14:04 +0000,Market,5.88
627,2022-11-26 08:38:56 +0000,Coffe,6.7
628,2022-11-26 10:10:28 +0000,Restuarant,7.1
629,2022-11-26 10:35:29 +0000,Coffe,6.7
630,2022-11-26 10:39:55 +0000,Coffe,6.7
631,2022-11-26 18:08:31 +0000,Coffe,6.6
632,2022-11-26 19:20:28 +0000,Market,5.7
633,2022-11-27 06:57:37 +0000,Coffe,6.7
634,2022-11-27 10:19:01 +0000,Coffe,6.7
635,2022-11-27 13:22:30 +0000,Market,4.0
636,2022-11-28 04:48:55 +0000,Market,1.17
637,2022-11-28 10:34:45 +0000,Restuarant,14.0
638,2022-11-28 10:34:46 +0000,Business lunch,7.0
639,2022-11-28 15:36:22 +0000,Transport,1.0
640,2022-11-29 05:44:52 +0000,Taxi,2.0
641,2022-11-29 08:59:53 +0000,Taxi,2.0
642,2022-11-29 08:59:56 +0000,Taxi,3.62
643,2022-11-29 08:59:58 +0000,Coffe,5.0
644,2022-11-29 16:03:25 +0000,Market,3.62
645,2022-11-30 04:52:45 +0000,Market,1.4
646,2022-11-30 09:55:49 +0000,Business lunch,8.0
647,2022-11-30 14:32:16 +0000,Coffe,7.1
648,2022-11-30 15:45:21 +0000,Coffe,4.0
649,2022-11-30 18:40:24 +0000,Restuarant,11.5
650,2022-12-01 04:45:09 +0000,Market,2.7
651,2022-12-01 13:13:37 +0000,Business lunch,7.0
652,2022-12-01 14:26:59 +0000,Coffe,6.7
653,2022-12-01 17:14:25 +0000,Transport,6.0
654,2022-12-02 05:01:19 +0000,Market,9.5
655,2022-12-02 07:40:21 +0000,Phone,0.88
656,2022-12-02 09:59:37 +0000,Health,57.0
657,2022-12-02 09:59:41 +0000,Business lunch,10.0
658,2022-12-02 14:29:42 +0000,Coffe,6.7
659,2022-12-02 19:24:43 +0000,Market,7.7
660,2022-12-03 06:33:32 +0000,Coffe,6.7
661,2022-12-03 08:37:27 +0000,Coffe,6.7
662,2022-12-03 11:54:34 +0000,Coffe,6.7
663,2022-12-03 13:55:44 +0000,Coffe,6.7
664,2022-12-03 17:04:40 +0000,Market,19.0
665,2022-12-03 17:09:27 +0000,Health,10.0
666,2022-12-04 04:38:41 +0000,Coffe,6.9
667,2022-12-04 06:33:05 +0000,Coffe,6.5
668,2022-12-04 09:45:50 +0000,Restuarant,5.2
669,2022-12-04 09:48:53 +0000,Coffe,6.7
670,2022-12-04 11:29:31 +0000,Coffe,6.7
671,2022-12-04 14:13:15 +0000,Clothing,7.0
672,2022-12-04 14:34:46 +0000,Coffe,6.1
673,2022-12-05 06:20:37 +0000,Learning,20.0
674,2022-12-05 06:59:18 +0000,Travel,55.0
675,2022-12-05 12:52:11 +0000,Business lunch,10.0
676,2022-12-05 14:31:07 +0000,Coffe,7.6
677,2022-12-05 15:52:45 +0000,Coffe,7.6
678,2022-12-05 18:29:24 +0000,Market,11.7
679,2022-12-06 09:23:04 +0000,Business lunch,7.0
680,2022-12-06 14:34:15 +0000,Coffe,6.7
681,2022-12-06 18:15:46 +0000,Market,8.0
682,2022-12-07 04:47:30 +0000,Coffe,3.23
683,2022-12-07 07:14:31 +0000,Market,20.0
684,2022-12-07 08:59:54 +0000,Business lunch,7.0
685,2022-12-08 11:15:38 +0000,Restuarant,5.2
686,2022-12-08 13:20:44 +0000,Coffe,6.7
687,2022-12-08 14:29:19 +0000,Coffe,6.7
688,2022-12-08 14:47:28 +0000,Coffe,6.7
689,2022-12-08 16:37:18 +0000,Coffe,7.0
690,2022-12-09 09:51:27 +0000,Coffe,7.6
691,2022-12-09 11:38:26 +0000,Coffe,6.9
692,2022-12-09 13:51:02 +0000,Coffe,13.6
693,2022-12-09 16:12:31 +0000,Coffe,6.7
694,2022-12-09 18:16:59 +0000,Market,9.75
695,2022-12-10 07:41:51 +0000,Coffe,6.7
696,2022-12-10 11:47:47 +0000,Coffe,6.7
697,2022-12-10 14:38:13 +0000,Market,6.8
698,2022-12-11 08:43:51 +0000,Restuarant,13.2
699,2022-12-11 08:56:44 +0000,Market,10.0
700,2022-12-11 09:25:50 +0000,Coffe,6.7
701,2022-12-12 04:46:40 +0000,Market,9.23
702,2022-12-12 09:32:50 +0000,Business lunch,7.0
703,2022-12-12 09:32:56 +0000,Events,12.5
704,2022-12-12 14:29:52 +0000,Coffe,6.7
705,2022-12-12 17:39:23 +0000,Market,13.0
706,2022-12-12 17:40:44 +0000,Health,36.0
707,2022-12-13 03:15:17 +0000,Learning,18.0
708,2022-12-13 07:39:08 +0000,Communal,170.0
709,2022-12-13 11:03:46 +0000,Business lunch,7.0
710,2022-12-13 14:36:42 +0000,Coffe,6.7
711,2022-12-13 17:12:47 +0000,Market,6.22
712,2022-12-14 05:11:13 +0000,Market,4.23
713,2022-12-14 05:17:25 +0000,Clothing,200.0
714,2022-12-14 10:12:47 +0000,Business lunch,7.0
715,2022-12-14 14:40:23 +0000,Coffe,6.7
716,2022-12-14 16:26:46 +0000,Coffe,6.7
717,2022-12-15 05:32:09 +0000,Market,6.4
718,2022-12-15 09:32:46 +0000,Business lunch,10.0
719,2022-12-15 14:35:52 +0000,Coffe,6.7
720,2022-12-15 16:45:02 +0000,Coffe,6.7
721,2022-12-16 04:40:56 +0000,Market,6.0
722,2022-12-16 09:25:34 +0000,Business lunch,10.0
723,2022-12-16 14:28:25 +0000,Coffe,7.0
724,2022-12-16 16:08:57 +0000,Phone,1.7
725,2022-12-16 17:39:44 +0000,Transport,5.0
726,2022-12-16 18:39:02 +0000,Market,9.2
727,2022-12-18 14:05:30 +0000,Learning,10.0
728,2022-12-18 14:10:46 +0000,Coffe,6.7
729,2022-12-18 17:52:54 +0000,Market,12.3
730,2022-12-19 09:40:35 +0000,Market,1.4
731,2022-12-19 09:40:39 +0000,Business lunch,5.0
732,2022-12-19 14:39:19 +0000,Coffe,6.7
733,2022-12-20 04:50:56 +0000,Market,3.51
734,2022-12-20 08:41:42 +0000,Phone,1.21
735,2022-12-20 09:34:48 +0000,Business lunch,10.0
736,2022-12-20 09:35:45 +0000,Market,0.5
737,2022-12-20 15:19:58 +0000,Coffe,6.7
738,2022-12-21 09:16:18 +0000,Business lunch,7.0
739,2022-12-21 10:23:01 +0000,Coffe,6.7
740,2022-12-21 13:53:40 +0000,Coffe,6.7
741,2022-12-21 16:30:38 +0000,Coffe,6.7
742,2022-12-22 04:52:54 +0000,Market,3.0
743,2022-12-22 09:17:45 +0000,Business lunch,7.0
744,2022-12-22 14:29:31 +0000,Coffe,6.7
745,2022-12-23 09:24:17 +0000,Market,1.22
746,2022-12-23 09:24:25 +0000,Business lunch,6.0
747,2022-12-23 14:39:03 +0000,Coffe,6.7
748,2022-12-23 16:39:46 +0000,Coffe,6.7
749,2022-12-24 10:24:55 +0000,Coffe,6.7
750,2022-12-24 10:24:58 +0000,Restuarant,20.0
751,2022-12-24 12:23:00 +0000,Coffe,6.7
752,2022-12-24 14:18:34 +0000,Coffe,6.7
753,2022-12-24 15:12:19 +0000,Learning,24.0
754,2022-12-24 18:32:29 +0000,Market,1.44
755,2022-12-25 08:08:47 +0000,Restuarant,5.2
756,2022-12-25 08:14:53 +0000,Coffe,6.7
757,2022-12-25 10:09:16 +0000,Coffe,6.7
758,2022-12-25 12:07:29 +0000,Coffe,13.6
759,2022-12-25 13:53:35 +0000,Coffe,6.7
760,2022-12-25 17:50:06 +0000,Market,15.0
761,2022-12-26 04:21:53 +0000,Transport,2.0
762,2022-12-26 04:48:45 +0000,Market,4.0
763,2022-12-26 05:20:09 +0000,Market,3.0
764,2022-12-26 05:20:12 +0000,Phone,15.0
765,2022-12-26 09:59:57 +0000,Business lunch,6.0
766,2022-12-26 14:32:07 +0000,Coffe,6.7
767,2022-12-26 16:55:17 +0000,Transport,3.0
768,2022-12-26 18:40:32 +0000,Market,2.23
769,2022-12-27 08:56:09 +0000,Market,1.15
770,2022-12-27 10:37:58 +0000,Coffe,6.7
771,2022-12-27 10:38:09 +0000,Transport,3.0
772,2022-12-27 14:00:52 +0000,Coffe,6.7
773,2022-12-27 15:32:04 +0000,Coffe,13.5
774,2022-12-27 19:25:08 +0000,Market,4.0
775,2022-12-28 07:51:17 +0000,Other,10.0
776,2022-12-28 11:38:26 +0000,Taxi,15.0
777,2022-12-28 11:38:33 +0000,Other,20.0
778,2022-12-28 11:38:41 +0000,Restuarant,16.0
779,2022-12-28 11:57:35 +0000,Taxi,1.0
780,2022-12-28 13:55:59 +0000,Coffe,6.7
781,2022-12-28 17:30:58 +0000,Health,10.0
782,2022-12-28 17:31:06 +0000,Market,3.8
783,2022-12-29 09:38:25 +0000,Taxi,2.4
784,2022-12-29 09:48:50 +0000,Taxi,3.63
785,2022-12-29 11:00:28 +0000,Coffe,10.7
786,2022-12-29 11:08:47 +0000,Coffe,6.7
787,2022-12-29 14:25:26 +0000,Taxi,4.0
788,2022-12-29 14:27:21 +0000,Taxi,2.0
789,2022-12-29 19:56:10 +0000,Transport,5.0
790,2022-12-30 05:43:43 +0000,Market,1.8
791,2022-12-30 14:19:03 +0000,Business lunch,6.0
792,2022-12-30 14:19:06 +0000,Coffe,6.7
793,2022-12-30 14:19:08 +0000,Coffe,6.7
794,2022-12-30 17:56:25 +0000,Market,34.0
795,2022-12-31 16:23:12 +0000,Learning,17.0
796,2023-01-01 09:07:14 +0000,Restuarant,52.0
797,2023-01-01 09:42:07 +0000,Coffe,20.0
798,2023-01-01 14:03:21 +0000,Coffe,6.7
799,2023-01-01 15:43:11 +0000,Coffe,6.7
800,2023-01-02 07:11:02 +0000,Transport,0.8
801,2023-01-02 07:42:35 +0000,Coffe,13.9
802,2023-01-02 09:15:36 +0000,Coffe,6.7
803,2023-01-02 12:09:17 +0000,Coffe,6.7
804,2023-01-02 14:18:35 +0000,Coffe,6.7
805,2023-01-02 14:28:57 +0000,Coffe,7.0
806,2023-01-02 15:43:28 +0000,Learning,6.9
807,2023-01-02 16:46:06 +0000,Market,23.0
808,2023-01-03 09:08:55 +0000,Coffe,6.7
809,2023-01-03 12:06:21 +0000,Coffe,6.7
810,2023-01-03 14:30:44 +0000,Coffe,6.7
811,2023-01-03 17:13:06 +0000,Market,3.7
812,2023-01-04 08:58:10 +0000,Coffe,6.7
813,2023-01-04 10:08:09 +0000,Coffe,6.7
814,2023-01-04 14:07:16 +0000,Coffe,14.0
815,2023-01-04 17:23:17 +0000,Health,43.2
816,2023-01-04 17:23:25 +0000,Market,7.47
817,2023-01-05 04:48:03 +0000,Market,2.11
818,2023-01-05 05:44:03 +0000,Coffe,6.0
819,2023-01-05 06:07:08 +0000,Sport,68.0
820,2023-01-05 12:18:47 +0000,Market,2.14
821,2023-01-05 14:33:47 +0000,Coffe,6.7
822,2023-01-05 16:32:15 +0000,Market,1.44
823,2023-01-06 10:06:02 +0000,Business lunch,17.0
824,2023-01-06 12:14:44 +0000,Market,4.4
825,2023-01-06 14:36:16 +0000,Coffe,6.7
826,2023-01-06 16:00:32 +0000,Coffe,6.7
827,2023-01-07 07:57:13 +0000,Coffe,6.7
828,2023-01-07 07:57:16 +0000,Market,0.9
829,2023-01-07 10:06:26 +0000,Coffe,7.6
830,2023-01-07 12:10:49 +0000,Transport,5.0
831,2023-01-07 12:58:29 +0000,Market,5.4
832,2023-01-08 09:53:13 +0000,Coffe,6.7
833,2023-01-08 11:13:22 +0000,Coffe,6.7
834,2023-01-08 12:36:44 +0000,Coffe,6.7
835,2023-01-08 14:05:45 +0000,Coffe,6.7
836,2023-01-09 08:56:19 +0000,Business lunch,7.0
837,2023-01-09 15:17:48 +0000,Taxi,2.0
838,2023-01-09 18:30:54 +0000,Market,0.88
839,2023-01-10 05:44:47 +0000,Restuarant,55.0
840,2023-01-10 05:44:53 +0000,Market,2.5
841,2023-01-10 06:37:16 +0000,Coffe,6.0
842,2023-01-10 09:39:58 +0000,Business lunch,5.0
843,2023-01-10 11:54:57 +0000,Market,14.0
844,2023-01-10 14:08:33 +0000,Market,1.88
845,2023-01-10 19:49:39 +0000,Market,2.0
846,2023-01-10 19:49:44 +0000,Restuarant,1.0
847,2023-01-11 09:19:11 +0000,Business lunch,11.2
848,2023-01-11 15:38:43 +0000,Market,0.5
849,2023-01-11 17:49:53 +0000,Coffe,6.4
850,2023-01-11 18:41:46 +0000,Coffe,6.7
851,2023-01-11 21:07:05 +0000,Taxi,4.0
852,2023-01-13 10:56:44 +0000,Coffe,6.7
853,2023-01-13 14:26:29 +0000,Coffe,6.7
854,2023-01-13 16:15:53 +0000,Coffe,9.0
855,2023-01-13 17:38:06 +0000,Learning,16.0
856,2023-01-13 18:35:04 +0000,Market,6.3
857,2023-01-14 09:11:08 +0000,Coffe,13.6
858,2023-01-14 12:22:21 +0000,Coffe,6.7
859,2023-01-14 14:26:01 +0000,Coffe,6.7
860,2023-01-14 17:29:52 +0000,Transport,5.0
861,2023-01-14 18:17:15 +0000,Market,20.0
862,2023-01-15 09:53:14 +0000,Taxi,2.1
863,2023-01-15 09:53:18 +0000,Market,0.7
864,2023-01-15 10:03:43 +0000,Restuarant,5.3
865,2023-01-15 10:09:02 +0000,Coffe,6.7
866,2023-01-15 12:22:09 +0000,Coffe,6.7
867,2023-01-15 14:19:58 +0000,Coffe,6.7
868,2023-01-15 14:59:53 +0000,Phone,3.0
869,2023-01-15 15:54:28 +0000,Taxi,1.7
870,2023-01-15 17:08:59 +0000,Clothing,6.0
871,2023-01-15 17:59:25 +0000,Market,1.5
872,2023-01-16 04:48:21 +0000,Market,2.55
873,2023-01-16 08:31:53 +0000,Market,0.7
874,2023-01-16 09:30:24 +0000,Business lunch,9.0
875,2023-01-16 17:37:42 +0000,Market,2.0
876,2023-01-16 17:41:10 +0000,Market,1.4
877,2023-01-17 05:00:12 +0000,Market,2.45
878,2023-01-17 06:03:13 +0000,Restuarant,11.0
879,2023-01-17 06:03:17 +0000,Communal,174.0
880,2023-01-17 16:10:44 +0000,Taxi,2.13
881,2023-01-17 16:20:43 +0000,Coffe,6.7
882,2023-01-17 17:50:10 +0000,Coffe,7.2
883,2023-01-18 04:56:56 +0000,Market,1.75
884,2023-01-18 10:21:53 +0000,Business lunch,10.0
885,2023-01-18 15:19:05 +0000,Market,1.74
886,2023-01-18 15:51:02 +0000,Coffe,7.9
887,2023-01-18 19:10:40 +0000,Market,4.18
888,2023-01-18 19:12:43 +0000,Health,36.0
889,2023-01-19 09:27:35 +0000,Business lunch,9.0
890,2023-01-19 09:27:40 +0000,Market,0.52
891,2023-01-19 14:32:14 +0000,Coffe,6.7
892,2023-01-20 07:49:47 +0000,Taxi,1.7
893,2023-01-20 07:49:50 +0000,Market,0.5
894,2023-01-20 07:51:37 +0000,Coffe,13.9
895,2023-01-20 09:51:54 +0000,Coffe,6.7
896,2023-01-20 12:38:09 +0000,Coffe,6.7
897,2023-01-20 14:29:52 +0000,Transport,5.0
898,2023-01-20 14:56:06 +0000,Market,1.0
899,2023-01-20 19:11:23 +0000,Market,5.8
900,2023-01-20 19:14:44 +0000,Restuarant,18.0
901,2023-01-21 07:15:25 +0000,Coffe,13.9
902,2023-01-21 09:32:44 +0000,Coffe,6.7
903,2023-01-21 12:29:15 +0000,Coffe,6.7
904,2023-01-21 16:45:34 +0000,Restuarant,13.0
905,2023-01-21 20:13:19 +0000,Taxi,5.0
906,2023-01-22 07:28:08 +0000,Taxi,1.6
907,2023-01-22 07:42:27 +0000,Coffe,13.9
908,2023-01-22 11:42:19 +0000,Coffe,6.7
909,2023-01-22 11:42:22 +0000,Restuarant,11.0
910,2023-01-22 14:57:36 +0000,Market,1.6
911,2023-01-22 16:05:54 +0000,Market,1.0
912,2023-01-22 16:56:49 +0000,Market,3.8
913,2023-01-23 05:07:02 +0000,Market,3.8
914,2023-01-23 09:07:46 +0000,Business lunch,8.4
915,2023-01-23 10:29:51 +0000,Market,1.9
916,2023-01-23 14:53:46 +0000,Phone,3.0
917,2023-01-23 14:53:49 +0000,Coffe,6.7
918,2023-01-24 09:01:51 +0000,Business lunch,8.0
919,2023-01-24 10:12:58 +0000,Coffe,3.0
920,2023-01-24 13:15:39 +0000,Restuarant,35.0
921,2023-01-24 14:39:20 +0000,Coffe,13.9
922,2023-01-25 04:49:24 +0000,Market,3.0
923,2023-01-25 06:27:04 +0000,Taxi,1.28
924,2023-01-25 08:58:45 +0000,Market,2.7
925,2023-01-25 09:08:18 +0000,Taxi,1.28
926,2023-01-25 09:48:04 +0000,Market,1.14
927,2023-01-25 11:45:11 +0000,Coffe,6.7
928,2023-01-25 12:56:41 +0000,Coffe,6.7
929,2023-01-25 17:14:40 +0000,Taxi,1.28
930,2023-01-25 19:47:20 +0000,Restuarant,10.0
931,2023-01-26 04:17:51 +0000,Other,20.0
932,2023-01-26 04:17:59 +0000,Learning,441.0
933,2023-01-26 12:42:45 +0000,Restuarant,5.3
934,2023-01-26 12:52:40 +0000,Coffe,6.7
935,2023-01-26 14:47:23 +0000,Coffe,6.7
936,2023-01-26 16:56:45 +0000,Learning,16.0
937,2023-01-26 17:50:57 +0000,Market,24.33
938,2023-01-27 08:31:09 +0000,Coffe,6.7
939,2023-01-27 10:10:37 +0000,Coffe,6.7
940,2023-01-27 14:27:30 +0000,Coffe,6.7
941,2023-01-27 17:20:19 +0000,Coffe,6.9
942,2023-01-27 17:47:12 +0000,Transport,5.0
943,2023-01-27 18:35:24 +0000,Market,4.0
944,2023-01-28 08:50:54 +0000,Market,0.72
945,2023-01-28 10:46:18 +0000,Restuarant,7.2
946,2023-01-28 10:53:00 +0000,Coffe,6.7
947,2023-01-28 12:32:30 +0000,Coffe,6.7
948,2023-01-28 14:24:52 +0000,Coffe,6.7
949,2023-01-28 16:14:11 +0000,Coffe,6.7
950,2023-01-28 18:10:55 +0000,Health,36.0
951,2023-01-28 18:13:28 +0000,Market,11.64
952,2023-01-29 06:07:12 +0000,Coffe,6.7
953,2023-01-29 09:15:07 +0000,Coffe,13.9
954,2023-01-29 10:55:54 +0000,Restuarant,5.3
955,2023-01-29 21:21:52 +0000,Market,2.78
956,2023-01-29 21:22:06 +0000,Other,1.0
957,2023-01-29 21:22:07 +0000,Other,1.0
958,2023-01-29 21:22:13 +0000,Restuarant,110.0
959,2023-01-29 21:26:54 +0000,Restuarant,5.0
960,2023-01-30 09:54:43 +0000,Phone,12.0
961,2023-01-30 11:43:52 +0000,Coffe,5.0
962,2023-01-30 11:43:54 +0000,Taxi,5.0
963,2023-01-30 13:56:36 +0000,Taxi,2.0
964,2023-01-30 13:56:38 +0000,Coffe,6.7
965,2023-01-30 15:50:56 +0000,Restuarant,5.3
966,2023-01-30 16:16:10 +0000,Tech,25.0
967,2023-01-30 16:34:31 +0000,Coffe,6.7
968,2023-01-30 17:43:10 +0000,Clothing,11.0
969,2023-01-30 18:26:44 +0000,Market,1.4
970,2023-01-31 06:55:07 +0000,Taxi,5.0
971,2023-01-31 07:10:48 +0000,Coffe,6.7
972,2023-01-31 07:13:30 +0000,Coffe,8.2
973,2023-01-31 09:59:07 +0000,Coffe,6.7
974,2023-01-31 12:35:34 +0000,Coffe,5.5
975,2023-01-31 14:30:17 +0000,Coffe,5.5
976,2023-01-31 16:32:28 +0000,Market,5.8
977,2023-02-01 09:12:34 +0000,Clothing,2.0
978,2023-02-01 10:39:56 +0000,Coffe,6.9
979,2023-02-01 14:31:29 +0000,Coffe,6.7
980,2023-02-01 15:36:53 +0000,Coffe,8.2
981,2023-02-01 17:28:43 +0000,Coffe,6.7
982,2023-02-02 10:06:31 +0000,Business lunch,5.0
983,2023-02-02 10:06:51 +0000,Market,0.6
984,2023-02-02 14:47:42 +0000,Coffe,13.0
985,2023-02-03 08:59:07 +0000,Transport,5.0
986,2023-02-03 09:44:06 +0000,Market,8.78
987,2023-02-03 10:07:59 +0000,Business lunch,6.0
988,2023-02-03 15:32:38 +0000,Market,0.8
989,2023-02-03 16:04:48 +0000,Coffe,5.5
990,2023-02-03 17:20:29 +0000,Coffe,13.0
991,2023-02-03 21:30:55 +0000,Film/enjoyment,12.0
992,2023-02-03 21:48:24 +0000,Other,4.0
993,2023-02-04 09:38:22 +0000,Sport,68.0
994,2023-02-04 10:03:26 +0000,Taxi,6.0
995,2023-02-04 13:04:48 +0000,Restuarant,20.0
996,2023-02-04 13:04:52 +0000,Taxi,3.0
997,2023-02-04 15:14:13 +0000,Coffe,11.0
998,2023-02-04 16:18:45 +0000,Learning,58.6
999,2023-02-04 17:12:56 +0000,Market,3.5
1000,2023-02-05 09:48:28 +0000,Coffe,13.0
1001,2023-02-05 09:48:30 +0000,Phone,3.0
1002,2023-02-05 12:00:07 +0000,Coffe,5.5
1003,2023-02-05 13:00:11 +0000,Coffe,5.5
1004,2023-02-04 20:09:00 +0000,Taxi,3.5
1005,2023-02-04 20:09:00 +0000,Restuarant,51.0
1006,2023-02-04 20:23:11 +0000,Market,11.15
1007,2023-02-06 09:54:43 +0000,Other,1.5
1008,2023-02-06 10:19:51 +0000,Business lunch,6.7
1009,2023-02-06 14:56:39 +0000,Coffe,5.5
1010,2023-02-06 16:05:03 +0000,Restuarant,5.3
1011,2023-02-07 08:46:59 +0000,Market,0.6
1012,2023-02-07 10:03:01 +0000,Business lunch,14.0
1013,2023-02-07 15:05:49 +0000,Coffe,3.12
1014,2023-02-07 15:35:07 +0000,Learning,20.5
1015,2023-02-07 16:41:20 +0000,Market,3.8
