date,category,amount
2022-08-12 08:16:57 +0000,Restaurant,12.93
2022-08-12 11:41:36 +0000,Sport,115.83
2022-08-13 01:42:37 +0000,Motel,97.52
2022-08-13 19:54:03 +0000,Fuel,57.22
2022-08-15 06:07:27 +0000,Restaurant,24.19
2022-08-15 07:32:48 +0000,Other,196.54
2022-08-15 15:59:20 +0000,Travel,668.18
2022-08-16 01:21:50 +0000,Business Lunch,38.63
2022-08-18 10:55:15 +0000,Events,146.26
2022-08-19 12:34:18 +0000,Sport,38.12
2022-08-19 16:35:59 +0000,Restaurant,11.29
2022-08-21 02:58:59 +0000,Restaurant,22.9
2022-08-21 19:56:26 +0000,Market,44.26
2022-08-25 11:41:41 +0000,Rent Car,169.8
2022-08-26 16:29:15 +0000,Coffee,4.74
2022-08-28 12:19:56 +0000,Rent,1438.61
2022-08-28 13:22:54 +0000,Learning,322.97
2022-08-29 11:09:33 +0000,Restaurant,31.61
2022-08-30 09:36:59 +0000,Market,118.7
2022-09-02 22:22:21 +0000,Rent Car,168.34
2022-09-04 06:51:28 +0000,Health,268.79
2022-09-04 08:11:13 +0000,Other,59.41
2022-09-05 21:37:00 +0000,Other,149.17
2022-09-07 13:42:23 +0000,Learning,210.05
2022-09-08 18:27:49 +0000,Transport,25.74
2022-09-09 04:26:10 +0000,Restaurant,28.74
2022-09-09 17:51:37 +0000,Rent,1056.57
2022-09-10 07:28:48 +0000,Tech,1649.43
2022-09-11 17:35:00 +0000,Fuel,63.65
2022-09-12 22:16:13 +0000,Market,100.88
2022-09-13 00:33:29 +0000,Market,109.31
2022-09-13 08:48:42 +0000,Events,40.75
2022-09-15 03:06:04 +0000,Market,69.73
2022-09-18 08:17:11 +0000,Film/Enjoyment,31.94
2022-09-18 08:31:29 +0000,Market,50.58
2022-09-18 23:24:05 +0000,Transport,24.54
2022-09-19 06:04:51 +0000,Restaurant,35.62
2022-09-21 15:18:32 +0000,Restaurant,33.58
2022-09-22 03:47:04 +0000,Restaurant,55.33
2022-09-22 08:43:05 +0000,Fuel,86.53
2022-09-24 09:31:23 +0000,Phone,42.44
2022-09-24 18:06:31 +0000,Other,96.03
2022-09-25 12:22:21 +0000,Market,85.81
2022-09-27 20:20:59 +0000,Travel,753.5
2022-09-28 08:10:44 +0000,Film/Enjoyment,47.06
2022-09-28 12:21:40 +0000,Coffee,2.63
2022-09-29 10:12:25 +0000,Coffee,8.35
2022-09-29 11:54:59 +0000,Tech,1936.08
2022-10-01 14:31:36 +0000,Taxi,36.04
2022-10-03 15:30:36 +0000,Tech,906.93
2022-10-03 15:32:16 +0000,Coffee,7.84
2022-10-03 20:06:08 +0000,Rent,826.31
2022-10-04 04:17:28 +0000,Travel,554.08
2022-10-04 20:57:45 +0000,Phone,13.89
2022-10-04 23:06:05 +0000,Transport,29.63
2022-10-05 02:04:52 +0000,Taxi,7.74
2022-10-05 15:53:19 +0000,Phone,46.43
2022-10-05 20:09:19 +0000,Film/Enjoyment,36.49
2022-10-06 00:27:00 +0000,Restaurant,26.84
2022-10-06 14:48:02 +0000,Restaurant,40.37
2022-10-06 23:38:59 +0000,Market,47.2
2022-10-07 00:34:12 +0000,Motel,56.58
2022-10-07 07:44:29 +0000,Rent,1023.9
2022-10-12 06:20:33 +0000,Business Lunch,116.07
2022-10-14 17:13:13 +0000,Tech,1032.83
2022-10-16 10:36:40 +0000,Transport,29.01
2022-10-16 12:34:28 +0000,Market,104.07
2022-10-16 21:01:30 +0000,Clothing,97.44
2022-10-17 06:06:45 +0000,Taxi,15.71
2022-10-18 07:23:44 +0000,Business Lunch,92.24
2022-10-18 09:52:34 +0000,Transport,13.66
2022-10-19 08:37:31 +0000,Travel,554.4
2022-10-20 03:48:30 +0000,Communal,99.42
2022-10-22 06:52:07 +0000,Taxi,21.97
2022-10-22 16:55:46 +0000,Transport,14.04
2022-10-22 18:21:14 +0000,Restaurant,55.34
2022-10-23 21:58:49 +0000,Restaurant,39.11
2022-10-24 22:50:10 +0000,Taxi,25.2
2022-10-25 02:10:06 +0000,Coffee,3.42
2022-10-25 10:39:16 +0000,Transport,17.09
2022-10-26 00:34:28 +0000,Business Lunch,43.79
2022-10-27 20:39:55 +0000,Coffee,4.96
2022-10-28 06:15:27 +0000,Restaurant,9.5
2022-10-28 13:52:05 +0000,Sport,86.77
2022-10-28 17:25:01 +0000,Health,160.42
2022-10-30 10:03:22 +0000,Coffee,5.18
2022-11-02 21:01:58 +0000,Other,180.95
2022-11-03 18:56:42 +0000,Travel,162.39
2022-11-03 22:12:44 +0000,Events,102.22
2022-11-04 05:22:20 +0000,Market,105.01
2022-11-04 19:25:42 +0000,Learning,328.42
2022-11-07 04:27:01 +0000,Restaurant,76.88
2022-11-08 17:11:58 +0000,Market,16.52
2022-11-08 22:41:18 +0000,Phone,57.44
2022-11-08 23:32:45 +0000,Coffee,4.04
2022-11-09 05:54:58 +0000,Transport,24.65
2022-11-09 12:48:32 +0000,Phone,47.3
2022-11-09 20:23:00 +0000,Clothing,172.29
2022-11-10 01:00:17 +0000,Sport,65.95
2022-11-10 20:36:07 +0000,Tech,1615.82
2022-11-11 04:27:39 +0000,Restaurant,69.0
2022-11-11 09:56:51 +0000,Coffee,8.25
2022-11-11 12:03:13 +0000,Coffee,9.07
2022-11-12 20:05:40 +0000,Phone,34.22
2022-11-17 02:23:59 +0000,Learning,35.66
2022-11-18 03:24:00 +0000,Restaurant,45.11
2022-11-19 11:38:24 +0000,Health,78.0
2022-11-19 16:15:40 +0000,Sport,144.83
2022-11-19 23:49:38 +0000,Taxi,13.24
2022-11-20 10:03:59 +0000,Learning,246.05
2022-11-21 03:43:16 +0000,Coffee,3.24
2022-11-23 09:22:08 +0000,Film/Enjoyment,33.96
2022-11-23 15:47:21 +0000,Health,182.95
2022-11-23 20:31:14 +0000,Events,148.32
2022-11-25 22:41:31 +0000,Communal,194.76
2022-11-26 16:30:41 +0000,Phone,21.42
2022-11-26 20:18:36 +0000,Other,81.81
2022-11-28 22:05:16 +0000,Coffee,5.72
2022-11-29 22:02:00 +0000,Phone,51.93
2022-11-30 13:13:44 +0000,Market,82.22
2022-12-03 17:50:48 +0000,Fuel,99.64
2022-12-04 07:24:45 +0000,Transport,7.9
2022-12-05 03:04:13 +0000,Restaurant,72.74
2022-12-05 04:23:26 +0000,Learning,14.55
2022-12-06 21:58:51 +0000,Restaurant,14.96
2022-12-07 11:21:46 +0000,Sport,44.84
2022-12-09 21:23:34 +0000,Market,55.8
2022-12-10 23:21:10 +0000,Events,60.99
2022-12-16 16:42:41 +0000,Transport,27.07
2022-12-18 11:17:42 +0000,Restaurant,55.78
2022-12-20 19:22:47 +0000,Film/Enjoyment,49.88
2022-12-20 22:13:08 +0000,Business Lunch,78.79
2022-12-22 03:46:19 +0000,Other,122.08
2022-12-22 16:40:12 +0000,Coffee,2.91
2022-12-24 01:46:17 +0000,Other,46.95
2022-12-24 22:23:09 +0000,Coffee,2.34
2022-12-26 07:49:03 +0000,Coffee,5.41
2022-12-27 02:37:27 +0000,Clothing,80.58
2022-12-27 09:43:58 +0000,Market,65.54
2022-12-27 23:25:19 +0000,Rent,776.56
2022-12-29 06:03:22 +0000,Taxi,34.59
2022-01-01 08:07:40 +0000,Health,172.97
2022-01-04 02:18:20 +0000,Health,142.95
2022-01-04 14:55:07 +0000,Film/Enjoyment,58.6
2022-01-05 02:12:16 +0000,Motel,245.57
2022-01-05 16:28:42 +0000,Market,67.23
2022-01-05 18:28:14 +0000,Business Lunch,110.65
2022-01-05 21:32:17 +0000,Market,41.57
2022-01-06 00:20:56 +0000,Film/Enjoyment,40.21
2022-01-06 20:55:41 +0000,Restaurant,35.46
2022-01-09 07:14:57 +0000,Restaurant,11.64
2022-01-10 11:31:20 +0000,Fuel,20.97
2022-01-10 20:10:16 +0000,Market,61.81
2022-01-11 21:01:14 +0000,Transport,19.6
2022-01-12 03:12:31 +0000,Business Lunch,81.81
2022-01-12 07:59:06 +0000,Phone,39.18
2022-01-12 23:08:27 +0000,Film/Enjoyment,13.49
2022-01-18 04:47:04 +0000,Business Lunch,23.34
2022-01-18 05:55:19 +0000,Transport,19.8
2022-01-20 19:19:39 +0000,Market,95.45
2022-01-21 13:11:07 +0000,Restaurant,24.99
2022-01-23 04:10:58 +0000,Tech,881.78
2022-01-24 21:25:20 +0000,Rent,1175.09
2022-01-26 07:18:22 +0000,Restaurant,40.89
2022-01-26 16:33:17 +0000,Clothing,94.29
2022-01-27 10:22:33 +0000,Fuel,90.34
2022-01-29 18:44:59 +0000,Other,30.5
2022-01-30 03:21:59 +0000,Restaurant,40.38
2022-01-31 03:56:41 +0000,Coffee,7.11
2022-02-01 23:37:34 +0000,Sport,45.05
2022-02-02 00:44:11 +0000,Taxi,46.44
2022-02-04 05:08:48 +0000,Market,18.45
2022-02-05 15:08:25 +0000,Market,90.99
2022-02-08 03:41:34 +0000,Communal,94.38
2022-02-08 14:26:30 +0000,Travel,731.02
2022-02-08 15:43:23 +0000,Market,68.6
2022-02-13 13:40:36 +0000,Other,79.58
2022-02-14 11:10:15 +0000,Events,165.67
2022-02-16 06:20:10 +0000,Motel,88.37
2022-02-16 10:07:51 +0000,Transport,23.31
2022-02-17 14:21:52 +0000,Restaurant,56.72
2022-02-17 20:44:43 +0000,Market,42.93
2022-02-18 03:07:12 +0000,Market,72.38
2022-02-18 05:22:49 +0000,Travel,177.88
2022-02-18 11:59:53 +0000,Restaurant,36.49
2022-02-19 17:21:58 +0000,Other,8.81
2022-02-21 13:26:58 +0000,Clothing,67.69
2022-02-21 19:17:26 +0000,Fuel,60.04
2022-02-23 22:33:46 +0000,Market,75.09
2022-02-24 08:30:13 +0000,Other,51.57
2022-02-26 20:26:47 +0000,Communal,63.17
2022-02-27 17:35:35 +0000,Tech,506.05
2022-02-28 00:26:57 +0000,Travel,293.32
2022-02-28 20:59:34 +0000,Rent Car,116.94
2022-02-28 17:24:44 +0000,Coffee,5.65
2022-03-01 23:44:21 +0000,Health,245.31
2022-03-02 10:20:43 +0000,Transport,17.62
2022-03-03 13:35:29 +0000,Fuel,23.48
2022-03-06 09:50:46 +0000,Rent,952.63
2022-03-06 12:55:04 +0000,Travel,787.0
2022-03-06 22:15:25 +0000,Clothing,197.15
2022-03-07 19:40:52 +0000,Transport,17.79
2022-03-08 21:15:56 +0000,Restaurant,67.97
2022-03-09 15:15:21 +0000,Restaurant,33.33
2022-03-10 09:39:20 +0000,Market,5.25
2022-03-12 20:39:41 +0000,Other,190.0
2022-03-13 04:41:41 +0000,Other,141.2
2022-03-13 10:45:37 +0000,Clothing,160.21
2022-03-15 11:52:42 +0000,Transport,25.83
2022-03-15 13:17:23 +0000,Coffee,8.53
2022-03-15 19:15:16 +0000,Tech,305.4
2022-03-15 20:49:03 +0000,Transport,4.69
2022-03-18 02:43:28 +0000,Restaurant,17.61
2022-03-20 21:49:14 +0000,Events,23.4
2022-03-22 18:16:39 +0000,Rent,856.39
2022-03-23 11:52:58 +0000,Taxi,47.97
2022-03-24 20:17:28 +0000,Taxi,15.15
2022-03-25 17:08:47 +0000,Communal,49.64
2022-03-26 02:48:04 +0000,Other,119.47
2022-03-26 17:25:39 +0000,Fuel,25.26
2022-03-26 18:26:42 +0000,Restaurant,12.35
2022-03-26 19:46:16 +0000,Transport,10.68
2022-03-27 11:57:05 +0000,Market,80.9
2022-03-29 12:04:23 +0000,Sport,16.2
2022-03-30 16:00:37 +0000,Restaurant,34.5
2022-04-01 02:08:05 +0000,Communal,66.34
2022-04-02 01:24:43 +0000,Market,51.34
2022-04-04 09:54:43 +0000,Restaurant,57.58
2022-04-04 10:45:52 +0000,Transport,13.44
2022-04-05 08:33:21 +0000,Market,78.98
2022-04-05 13:19:24 +0000,Fuel,78.2
2022-04-06 00:41:46 +0000,Coffee,3.51
2022-04-06 03:20:51 +0000,Business Lunch,35.94
2022-04-06 15:00:46 +0000,Taxi,5.8
2022-04-06 15:37:13 +0000,Rent Car,137.69
2022-04-08 06:00:32 +0000,Coffee,7.43
2022-04-09 22:55:43 +0000,Phone,33.1
2022-04-10 15:34:19 +0000,Rent Car,138.58
2022-04-11 10:49:45 +0000,Transport,24.61
2022-04-11 16:42:41 +0000,Business Lunch,27.9
2022-04-12 22:35:51 +0000,Business Lunch,108.41
2022-04-13 17:38:19 +0000,Phone,55.67
2022-04-15 03:23:37 +0000,Transport,2.38
2022-04-15 10:11:06 +0000,Restaurant,43.23
2022-04-17 12:19:10 +0000,Coffee,4.26
2022-04-18 03:53:39 +0000,Communal,169.71
2022-04-22 00:25:53 +0000,Restaurant,46.32
2022-04-22 02:09:30 +0000,Market,91.26
2022-04-22 16:02:41 +0000,Communal,112.98
2022-04-23 09:02:07 +0000,Market,111.32
2022-04-24 00:54:08 +0000,Other,163.1
2022-04-29 12:22:28 +0000,Tech,697.86
2022-04-29 23:50:41 +0000,Taxi,11.95
2022-04-30 06:23:41 +0000,Restaurant,29.25
2022-04-30 15:25:18 +0000,Transport,21.95
2022-05-02 22:04:31 +0000,Other,28.1
2022-05-03 21:15:07 +0000,Transport,5.07
2022-05-04 19:26:19 +0000,Motel,166.56
2022-05-05 10:32:27 +0000,Phone,30.22
2022-05-05 10:44:51 +0000,Restaurant,47.84
2022-05-06 09:02:21 +0000,Transport,12.76
2022-05-06 19:47:36 +0000,Coffee,6.05
2022-05-07 03:49:11 +0000,Sport,108.1
2022-05-08 07:15:43 +0000,Restaurant,35.58
2022-05-08 08:10:27 +0000,Rent,1343.23
2022-05-08 21:23:03 +0000,Events,152.48
2022-05-08 23:56:03 +0000,Travel,514.54
2022-05-09 16:31:00 +0000,Taxi,14.68
2022-05-09 17:54:51 +0000,Market,118.06
2022-05-10 13:38:01 +0000,Other,130.95
2022-05-11 13:18:15 +0000,Restaurant,69.98
2022-05-12 19:09:15 +0000,Market,11.03
2022-05-16 01:52:23 +0000,Coffee,8.99
2022-05-16 13:43:32 +0000,Transport,6.32
2022-05-17 02:51:11 +0000,Business Lunch,32.62
2022-05-17 14:58:03 +0000,Restaurant,39.04
2022-05-18 19:22:01 +0000,Other,95.29
2022-05-23 19:56:50 +0000,Film/Enjoyment,54.39
2022-05-25 20:25:19 +0000,Taxi,29.83
2022-05-27 13:29:31 +0000,Business Lunch,54.72
2022-05-28 11:07:06 +0000,Phone,32.14
2022-05-28 20:25:26 +0000,Taxi,30.83
2022-05-29 07:42:47 +0000,Business Lunch,59.77
2022-05-29 09:54:09 +0000,Taxi,6.32
2022-05-29 11:27:02 +0000,Health,111.95
2022-05-31 06:31:36 +0000,Clothing,213.89
2022-06-01 04:52:35 +0000,Clothing,256.44
2022-06-04 14:24:09 +0000,Market,78.66
2022-06-08 05:43:11 +0000,Phone,42.68
2022-06-11 21:26:24 +0000,Phone,15.29
2022-06-12 00:03:41 +0000,Market,10.1
2022-06-12 00:40:56 +0000,Coffee,7.94
2022-06-14 03:20:21 +0000,Fuel,31.79
2022-06-16 01:16:01 +0000,Other,32.84
2022-06-16 06:35:58 +0000,Coffee,6.73
2022-06-16 16:28:23 +0000,Communal,110.95
2022-06-16 18:50:39 +0000,Other,131.73
2022-06-19 02:49:15 +0000,Communal,70.67
2022-06-19 16:55:56 +0000,Market,10.13
2022-06-20 12:47:10 +0000,Restaurant,54.8
2022-06-21 16:48:33 +0000,Coffee,9.58
2022-06-24 15:04:47 +0000,Phone,31.2
2022-06-25 22:18:21 +0000,Travel,762.53
2022-06-26 08:12:43 +0000,Fuel,88.84
2022-06-26 11:40:56 +0000,Market,117.04
2022-06-27 04:41:20 +0000,Other,43.56
2022-06-27 16:11:27 +0000,Restaurant,34.68
2022-07-01 13:37:16 +0000,Travel,481.43
2022-07-02 05:24:41 +0000,Fuel,42.0
2022-07-06 03:12:16 +0000,Restaurant,39.98
2022-07-07 13:10:53 +0000,Restaurant,12.58
2022-07-08 08:31:11 +0000,Rent Car,157.91
2022-07-08 21:27:16 +0000,Health,131.66
2022-07-10 16:57:37 +0000,Other,130.26
2022-07-11 17:51:44 +0000,Restaurant,27.68
2022-07-12 12:43:40 +0000,Other,48.3
2022-07-14 01:22:09 +0000,Clothing,103.47
2022-07-14 06:17:10 +0000,Restaurant,69.4
2022-07-18 13:30:29 +0000,Fuel,30.85
2022-07-18 18:24:23 +0000,Other,108.46
2022-07-19 12:05:12 +0000,Film/Enjoyment,50.46
2022-07-23 00:01:28 +0000,Rent,573.78
2022-07-25 02:17:12 +0000,Restaurant,38.23
2022-07-25 11:30:41 +0000,Restaurant,54.48
2022-07-26 01:20:47 +0000,Restaurant,63.89
2022-07-26 05:12:52 +0000,Other,71.82
2022-07-28 05:12:06 +0000,Sport,65.39
2022-07-29 19:31:24 +0000,Transport,3.22
2022-08-01 12:36:11 +0000,Coffee,3.84
2022-08-03 06:36:59 +0000,Sport,29.0
2022-08-06 02:05:52 +0000,Transport,21.81
2022-08-08 11:00:08 +0000,Market,12.27
2022-08-08 20:31:29 +0000,Other,127.45
2022-08-09 20:44:51 +0000,Fuel,39.51
2022-08-12 03:35:24 +0000,Coffee,9.06
2022-08-12 15:08:16 +0000,Coffee,4.65
2022-08-13 04:27:39 +0000,Motel,113.82
2022-08-18 07:03:50 +0000,Clothing,103.2
2022-08-18 16:06:01 +0000,Transport,14.31
2022-08-19 17:25:46 +0000,Fuel,65.93
2022-08-19 18:03:10 +0000,Sport,31.97
2022-08-20 10:36:15 +0000,Coffee,7.51
2022-08-21 01:57:15 +0000,Transport,25.83
2022-08-21 10:24:13 +0000,Restaurant,43.63
2022-08-22 02:39:27 +0000,Motel,84.55
2022-08-23 02:16:03 +0000,Learning,211.08
2022-08-26 01:21:50 +0000,Sport,90.08
2022-08-26 08:50:50 +0000,Restaurant,75.36
2022-08-26 23:55:36 +0000,Motel,173.95
2022-08-28 18:54:29 +0000,Market,43.3
2022-08-30 16:23:11 +0000,Phone,17.96
2022-08-30 20:51:06 +0000,Other,138.98
2022-08-31 09:52:12 +0000,Market,108.65
2022-09-01 02:02:35 +0000,Coffee,5.02
2022-09-01 17:23:00 +0000,Other,35.8
2022-09-08 02:13:12 +0000,Transport,13.54
2022-09-08 07:47:27 +0000,Rent,1121.57
2022-09-08 21:11:55 +0000,Restaurant,79.33
2022-09-09 12:41:58 +0000,Learning,249.61
2022-09-10 07:16:11 +0000,Restaurant,14.31
2022-09-11 13:30:55 +0000,Market,33.75
2022-09-14 08:09:52 +0000,Travel,209.55
2022-09-15 01:07:42 +0000,Travel,510.23
2022-09-16 17:45:44 +0000,Coffee,6.94
2022-09-16 18:30:28 +0000,Other,168.57
2022-09-17 16:55:31 +0000,Business Lunch,73.82
2022-09-18 07:00:00 +0000,Business Lunch,46.44
2022-09-19 04:25:15 +0000,Restaurant,28.74
2022-09-19 12:31:33 +0000,Business Lunch,55.91
2022-09-20 12:30:54 +0000,Motel,76.12
2022-09-23 05:38:09 +0000,Learning,367.95
2022-09-23 19:11:06 +0000,Phone,24.16
2022-09-26 19:41:52 +0000,Coffee,4.53
2022-09-28 03:18:39 +0000,Phone,44.01
2022-09-29 05:24:36 +0000,Health,252.87
2022-10-01 16:46:41 +0000,Taxi,26.99
2022-10-02 03:44:06 +0000,Transport,28.43
2022-10-02 07:17:17 +0000,Transport,27.66
2022-10-03 11:40:26 +0000,Fuel,25.99
2022-10-04 03:19:19 +0000,Other,90.0
2022-10-04 15:07:57 +0000,Clothing,156.07
2022-10-05 19:44:17 +0000,Other,168.16
2022-10-07 03:18:35 +0000,Other,31.97
2022-10-11 10:29:37 +0000,Tech,831.21
2022-10-11 20:00:53 +0000,Business Lunch,76.57
2022-10-12 21:37:11 +0000,Transport,8.9
2022-10-13 01:04:24 +0000,Phone,46.22
2022-10-13 07:33:42 +0000,Transport,3.1
2022-10-17 22:46:13 +0000,Clothing,192.45
2022-10-20 20:38:22 +0000,Phone,28.01
2022-10-21 05:29:18 +0000,Coffee,8.18
2022-10-25 20:47:50 +0000,Fuel,77.14
2022-10-26 11:19:20 +0000,Phone,17.99
2022-10-26 19:12:15 +0000,Taxi,40.02
2022-10-28 08:03:58 +0000,Clothing,46.08
2022-10-29 04:54:07 +0000,Phone,39.47
2022-10-29 16:23:48 +0000,Motel,64.71
2022-10-29 17:02:24 +0000,Fuel,30.74
2022-10-31 14:27:08 +0000,Transport,25.06
2022-11-01 07:21:37 +0000,Restaurant,67.67
2022-11-01 16:36:10 +0000,Health,12.65
2022-11-01 16:38:50 +0000,Restaurant,76.06
2022-11-01 17:47:12 +0000,Learning,427.93
2022-11-03 14:41:12 +0000,Business Lunch,26.56
2022-11-04 13:59:54 +0000,Tech,2139.68
2022-11-06 04:58:12 +0000,Motel,126.72
2022-11-07 13:10:25 +0000,Restaurant,56.27
2022-11-07 20:28:26 +0000,Other,129.32
2022-11-08 00:05:36 +0000,Events,36.34
2022-11-12 17:13:41 +0000,Phone,43.78
2022-11-13 13:37:31 +0000,Coffee,2.82
2022-11-15 10:52:59 +0000,Business Lunch,33.82
2022-11-15 14:51:23 +0000,Restaurant,39.03
2022-11-16 05:49:29 +0000,Events,90.15
2022-11-19 03:28:01 +0000,Transport,9.49
2022-11-21 05:05:21 +0000,Phone,40.31
2022-11-22 04:32:21 +0000,Motel,70.52
2022-11-25 09:26:20 +0000,Communal,88.94
2022-11-26 16:54:49 +0000,Business Lunch,41.88
2022-11-28 10:20:30 +0000,Other,48.97
2022-11-28 20:18:57 +0000,Transport,16.3
2022-11-29 09:42:39 +0000,Learning,190.0
2022-11-30 15:02:20 +0000,Restaurant,74.33
2022-12-01 09:49:46 +0000,Coffee,2.81
2022-12-02 02:28:56 +0000,Clothing,287.74
2022-12-02 22:42:17 +0000,Transport,15.07
2022-12-03 06:10:27 +0000,Fuel,98.25
2022-12-03 08:02:52 +0000,Transport,6.01
2022-12-03 10:58:55 +0000,Other,13.46
2022-12-06 13:50:56 +0000,Travel,513.81
2022-12-06 15:14:30 +0000,Restaurant,35.87
2022-12-09 17:58:58 +0000,Transport,29.69
2022-12-10 11:36:17 +0000,Other,135.91
2022-12-10 21:43:42 +0000,Taxi,17.44
2022-12-13 19:48:33 +0000,Other,18.2
2022-12-14 01:22:27 +0000,Taxi,42.58
2022-12-14 17:24:10 +0000,Market,30.16
2022-12-16 15:24:36 +0000,Transport,25.38
2022-12-17 01:32:57 +0000,Other,194.9
2022-12-19 00:17:05 +0000,Other,162.38
2022-12-19 09:09:13 +0000,Coffee,9.97
2022-12-21 04:52:55 +0000,Motel,243.56
2022-12-22 00:01:14 +0000,Coffee,3.29
2022-12-22 17:17:20 +0000,Coffee,3.75
2022-12-22 20:30:31 +0000,Other,32.86
2022-12-23 05:43:55 +0000,Restaurant,42.33
2022-12-23 12:30:56 +0000,Events,83.27
2022-12-23 20:20:59 +0000,Market,58.43
2022-12-26 04:34:43 +0000,Health,246.65
2022-12-26 17:50:05 +0000,Coffee,8.63
2022-12-29 00:58:54 +0000,Film/Enjoyment,55.82
2022-12-29 08:54:47 +0000,Restaurant,53.72
2022-12-30 23:14:25 +0000,Health,74.49
2022-12-31 22:41:15 +0000,Fuel,40.46
2022-05-15,Restaurant,45.5
