date,category,amount
20230312,TRANSPORT,21.33
2023-04-25 03:45:47 +0000,sports,108.49
2023-08-18 11:18:18 +0000,Hotel,172.56
2023-05-14 23:02:07 +0000,Learning,183.18
2023-07-16 18:31:10 +0000,film/enjoyment,40.66
2023-04-11 03:10:16 +0000,miscellaneous,166.03
5/19/2023,sport,26.52
2023-07-05 23:34:38 +0000,Cafe,3.86
10/18/2023,HEALTH,138.05
20230119,taxi,16.66
2023-02-23 20:57:34 +0000,Coffee,6.62
2023-07-17 20:21:48 +0000,sports,101.23
20230709,business_lunch,104.82
12/2/2023,LEARNING,189.79
9/1/2023,SPORT,94
2/2/2023,OTHER,171.08
20230429,Phone,29.66
20230612,other,141.68
2023-03-04 16:44:39 +0000,transport,11.24
2023-05-05 21:15:38 +0000,Technology,1380.44
2023-11-27 00:13:09 +0000,supermarket,43.45
2023-08-08 19:02:19 +0000,TRANSPORT,25.45
2023-06-12 19:38:46 +0000,transport,12.65
2023-06-18 10:36:51 +0000,restaurant,23.82
2023-02-02 01:31:10 +0000,resto,25.06
2023-10-13 03:23:08 +0000,Transportation,11.74
6/17/2023,coffee,4.71
2023-11-13 15:29:23 +0000,Rent Car,171.7
2023-11-17 21:05:21 +0000,phone,11.69
2023-06-19 17:27:16 +0000,cafe,9.83
2023-08-16 08:57:19 +0000,CLOTHING,-13.56
20230405,Rental,1499.88
2023-09-27 20:46:04 +0000,Restaurent,75.92
2023-01-27 09:13:53 +0000,Market,20.68
20230124,Cafe,3.16
2023-11-13 06:05:06 +0000,Business_Lunch,34.81
2023-09-28 21:15:16 +0000,Sports,140.54
2023-07-01 18:46:24 +0000,TECH,896.83
2023-05-16 18:03:45 +0000,education,308.6
2023-12-14 10:25:38 +0000,clothes,-21.04
2023-06-06 06:47:18 +0000,TAXI,N/A
2023-12-14 21:44:43 +0000,learning,235.76
20230617,health,95.02
1/28/2023,Gas,22.05
2023-08-30 17:32:01 +0000,resto,-33
2023-04-04 19:27:40 +0000,business_lunch,40.85
5/18/2023,Sports,122.48
2023-03-13 16:49:30 +0000,market,97.17
2023-02-22 14:33:07 +0000,Sport,45.34
2023-09-01 18:38:53 +0000,TRAVEL,455.78
20230922,film,47.97
5/12/2023,healthcare,180.35
20230513,Events,175.8
2023-01-21 23:38:59 +0000,sports,91.92
2023-09-18 04:56:34 +0000,COMMUNAL,141.68
2023-09-05 19:36:09 +0000,Misc,146.24
2023-08-26 04:19:05 +0000,coffee,9.6
2023-04-30 22:19:31 +0000,RentCar,
2023-11-26 17:56:39 +0000,Travel,-27.04
2023-12-27 06:34:49 +0000,restaurant,37.93
12/22/2023,Business_Lunch,46.43
9/18/2023,Restaurent,74.3
20230213,restaurant,-4.25
2023-09-29 16:56:24 +0000,Mobile,11.17
2023-02-25 13:04:42 +0000,coffee,6.14
2023-01-17 12:11:45 +0000,Clothes,96.99
20230417,travelling,596.29
2023-04-08 16:15:19 +0000,cafe,7.57
10/22/2023,cab,7.71
1/9/2023,Events,48.4
2023-08-20 06:03:39 +0000,Other,146.91
2023-05-15 14:01:33 +0000,Business Lunch,95.13
20230127,communal,120.17
2023-04-12 06:09:25 +0000,TRANSPORT,24.92
20230228,sports,68.52
20230611,coffee,6.6
20230401,other,110.8
20230118,cafe,5.95
2023-08-25 00:38:50 +0000,supermarket,18.95
2023-11-18 08:36:18 +0000,Restaurent,11.53
2023-06-22 23:45:26 +0000,Event,70.28
2023-05-30 07:00:57 +0000,resto,53.3
2023-09-17 02:01:49 +0000,Business_Lunch,90.96
21-Apr-23,CLOTHING,39.56
21-Apr-23,MARKET,77.28
21-Feb-23,Tech,809.24
21-Jul-23,travel,223.8
21-Oct-23,COFFEE,8.92
21/08/2023,COMMUNAL,140.05
21/04/2023,Cafe,4.02
21/06/2023,Market,N/A
21/04/2023,TRANSPORT,28.9
21/05/2023,Rent Car,81
21/10/2023,Transports,9.65
22-Feb-23,resto,29.33
22-May-23,transport,14.59
22/03/2023,Restaurant,28.3
22/03/2023,transport,12.66
22/06/2023,LEARNING,165.95
22/10/2023,Transportation,29.3
22/11/2023,cab,7.17
23-Mar-23,other,12.44
23-Mar-23,transport,17.92
23/09/2023,gas,97.16
23/01/2023,TECH,262.53
23/01/2023,Fuel,-9.59
23/07/2023,Mobile,48.19
23/04/2023,clothes,157.55
23/09/2023,healthcare,
24-Apr-23,CLOTHING,227.49
24-Jun-23,Transports,18.52
24-Sep-23,travelling,157.86
24/08/2023,Market,15.73
24/05/2023,Supermarket,36.17
24/09/2023,Travelling,99.98
24/03/2023,Cab,25.9
24/12/2023,Coffee,5
24/12/2023,LEARNING,151.15
24/11/2023,travelling,723.04
24/10/2023,FUEL,98.04
24/12/2023,OTHER,43.55
25/07/2023,coffee,unknown
25/03/2023,supermarket,18.25
26-Jun-23,coffee,2.07
26-Mar-23,misc,50.29
26-Nov-23,restaurant,40.85
26-Nov-23,Car Rental,77.05
26/07/2023,taxi,33.15
26/11/2023,Taxi,15.2
27/01/2023,restaurant,45.51
27/01/2023,Transports,4.36
27/01/2023,RENT,777.97
27/07/2023,Learning,17.67
27/09/2023,Film,
27/02/2023,cab,27.85
27/10/2023,Coffee,4.95
27/10/2023,FUEL,23.96
27/11/2023,TRANSPORT,7.57
28-Apr-23,Learning,175.51
28-Aug-23,business_lunch,59.4
28-Apr-23,RESTAURANT,78.52
28-Dec-23,Communal,137.82
28-Jun-23,transport,4.08
28-May-23,events,167.85
28-Oct-23,Restuarant,44.63
28/09/2023,market,95.23
28/02/2023,OTHER,126.54
28/10/2023,Transports,16.08
29-Jul-23,utilities,44.6
29-Mar-23,Restaurant,17.96
29/04/2023,Supermarket,90.65
29/01/2023,Fuel,82.65
29/08/2023,COFFEE,4.34
29/05/2023,restaurant,39.83
29/08/2023,Cafe,8.56
29/09/2023,Market,109.4
29/03/2023,Transports,16.73
30-Jul-23,restaurant,77.9
30/08/2023,Transportation,29.44
30/01/2023,restaurant,12.82
30/03/2023,Mobile,44.74
30/03/2023,film,31.94
30/10/2023,Taxi,17.17
31/01/2023,COFFEE,-21.13
31/08/2023,phone,54.13
31/01/2023,supermarket,14.77
31/12/2023,Transport,16
26-Apr-23,LEARNING,333.23
4-Apr-23,resto,40.75
19-Apr-23,cafe,-30.78
21-Apr-23,PHONE,28.85
7-Apr-23,Sports,106.88
6-Apr-23,Motel,160.42
9-Apr-23,Transport,6.22
8-Apr-23,SPORT,129.92
2-Apr-23,clothing,158.27
21-Apr-23,business lunch,73.86
28-Apr-23,Sport,68.2
16-Apr-23,Hotel,80.27
10-Apr-23,cafe,8.19
1-Aug-23,resto,31.26
21-Aug-23,RESTAURANT,28.08
12-Aug-23,Supermarket,N/A
24-Aug-23,Clothing,170.05
19-Aug-23,Rent Car,94.51
14-Aug-23,cab,40.24
27-Aug-23,CLOTHING,46.5
19-Aug-23,gas,26.44
1-Dec-23,Fuel,33.44
20-Dec-23,gas,53.61
7-Dec-23,transport,12.25
29-Dec-23,Supermarket,114.78
3-Dec-23,Business Lunch,67.16
29-Dec-23,Restaurent,20.61
7-Dec-23,Utilities,62.92
20-Dec-23,Coffee,9.34
20-Dec-23,events,25.15
21-Dec-23,Supermarket,24.25
22-Dec-23,FUEL,78.01
22-Feb-23,health,-48.4
12-Feb-23,Transport,??
23-Feb-23,Film/Enjoyment,-13.57
21-Feb-23,clothes,19.52
19-Feb-23,transport,20.37
20-Feb-23,clothing,209.36
9-Feb-23,Transport,10.55
8-Feb-23,Market,16.74
11-Jan-23,Restuarant,12.14
1-Jan-23,Misc,??
4-Jan-23,Rent,457.81
2-Jan-23,Restaurent,68.36
2-Jan-23,RESTAURANT,
7-Jan-23,Healthcare,282.19
3-Jan-23,Business_Lunch,N/A
13-Jan-23,Clothes,69.38
25-Jul-23,TRANSPORT,13.92
2-Jul-23,MARKET,N/A
23-Jul-23,transport,2.21
6-Jul-23,supermarket,82.79
8-Jul-23,Transportation,16.42
18-Jul-23,Market,56.43
11-Jul-23,Restaurent,74.66
24-Jul-23,resto,40.34
7-Jul-23,Supermarket,81.96
24-Jul-23,Transportation,17.63
7-Jul-23,health,36.86
10-Jun-23,Transportation,unknown
22-Jun-23,cafe,5.04
26-Jun-23,Rent,1381.03
17-Jun-23,market,5.28
16-Jun-23,fuel,95.37
11-Jun-23,Communal,131.63
30-Jun-23,Phone,56.74
13-Jun-23,film/enjoyment,30.71
27-Mar-23,education,279.4
24-Mar-23,sports,123.3
4-Mar-23,CLOTHING,77.84
20-Mar-23,events,54.27
27-Mar-23,market,29.88
14-May-23,Rent,727.15
30-May-23,other,80.37
31-May-23,business_lunch,85.99
2-May-23,Hotel,121.44
5-May-23,CLOTHING,252.75
19-May-23,transport,-41.97
18-May-23,cafe,8.83
9-May-23,Restaurant,51.45
25-May-23,Hotel,115.36
16-May-23,events,154.91
29-May-23,Fuel,21.44
5-May-23,misc,116.53
28-May-23,Market,-46.39
2-May-23,clothing,152.95
17-Nov-23,COFFEE,7.7
2-Nov-23,rental,815.16
4-Nov-23,Rent Car,55.83
6-Nov-23,supermarket,36.88
3-Nov-23,Supermarket,18.75
14-Nov-23,resto,76.95
18-Nov-23,RESTAURANT,unknown
12-Nov-23,sport,11.68
22-Nov-23,miscellaneous,105.45
20-Nov-23,Education,12.25
19-Oct-23,Motel,247.17
30-Oct-23,Sport,115.46
11-Oct-23,Restaurant,9.44
2-Oct-23,COMMUNAL,86.03
21-Oct-23,Business Lunch,70.73
22-Oct-23,Coffe,5.1
30-Oct-23,Other,194.55
16-Oct-23,MARKET,41.88
7-Oct-23,MARKET,10.13
15-Oct-23,Entertainment,-1.56
24-Oct-23,miscellaneous,34.15
24-Oct-23,Coffee,
28-Sep-23,Clothes,??
27-Sep-23,Cab,23.18
10-Sep-23,Coffe,7.21
26-Sep-23,TAXI,41.85
1-Sep-23,Market,71
29-Sep-23,health,-24.43
15-Sep-23,Learning,270.06
